TransactionID,Amount,MerchantID,TransactionType,Location,IsFraud
715,4434.74,690,purchase,Phoenix,0
716,3995.01,80,purchase,San Jose,0
717,1890.47,948,purchase,Los Angeles,0
718,32.41,660,refund,Houston,0
719,3389.54,1,refund,Dallas,0
720,4847.75,242,refund,San Jose,0
721,2785.07,27,refund,Houston,0
722,2922.72,689,purchase,Houston,0
723,3121.42,826,purchase,Los Angeles,0
724,4248.21,646,purchase,Phoenix,0
725,752.01,740,purchase,Phoenix,0
726,4876.05,802,purchase,Phoenix,0
727,4582.03,878,purchase,New York,1
728,3660.79,124,refund,Chicago,0
729,1774.79,778,refund,Los Angeles,0
730,4481.96,744,refund,New York,0
731,1513.73,108,purchase,San Antonio,0
732,4795.55,172,refund,Phoenix,0
733,3745.29,26,purchase,San Jose,0
734,1962.49,507,purchase,Dallas,0
735,499.32,547,refund,San Antonio,0
736,764.8,304,purchase,San Jose,0
737,410.77,503,purchase,Houston,0
738,3015.81,281,purchase,Los Angeles,0
739,3313.27,481,purchase,New York,0
740,3232.97,285,refund,Los Angeles,0
741,4783.68,723,refund,Houston,0
742,2442.14,991,purchase,New York,0
743,4032.48,764,purchase,Houston,0
744,2830.6,875,purchase,Philadelphia,0
745,4501.21,661,purchase,San Antonio,0
746,2040.77,53,purchase,Houston,0
747,640.91,68,refund,Chicago,0
748,441.98,4,refund,San Antonio,0
749,4202.95,885,purchase,San Diego,0
750,2845.89,157,refund,Philadelphia,0
751,2042.61,89,purchase,New York,0
752,439.18,859,purchase,Dallas,0
753,441.21,201,purchase,Philadelphia,0
754,260.75,833,purchase,Dallas,0
755,3111.27,385,purchase,San Antonio,0
756,2221.72,986,refund,Houston,0
757,945.06,11,purchase,Houston,0
758,1818.93,782,refund,San Antonio,0
759,850.94,593,refund,San Jose,0
760,1850.67,730,purchase,Houston,0
761,2948.47,578,purchase,Dallas,0
762,211.47,344,purchase,Philadelphia,0
763,1553.8,109,purchase,Phoenix,0
764,3027.55,208,purchase,New York,0
765,4806.2,371,purchase,Los Angeles,0
766,2686.74,7,refund,San Antonio,0
767,3039.54,24,purchase,Dallas,0
768,3896.9,652,refund,San Jose,0
769,568.08,800,refund,Dallas,0
770,1499.39,962,refund,Houston,0
771,4262.2,958,refund,San Diego,0
772,4017.08,374,purchase,Houston,0
773,1066.42,783,refund,Philadelphia,0
774,4668.16,695,refund,Phoenix,0
775,3107.41,385,refund,Chicago,0
776,1015.92,92,purchase,San Jose,0
777,1324.27,255,purchase,New York,0
778,1103.19,890,refund,Chicago,0
779,1953.68,788,refund,Houston,0
780,3505.83,561,refund,Dallas,0
781,3467.87,748,purchase,Houston,0
782,3259.65,777,purchase,Houston,0
783,619.75,675,purchase,Phoenix,0
784,1049.9,416,refund,San Diego,0
785,4429.63,705,purchase,Phoenix,0
786,1140.14,275,purchase,San Jose,0
787,2937.58,929,purchase,San Antonio,0
788,4902.54,835,refund,San Diego,0
789,718.29,540,refund,Chicago,0
790,3044.76,707,purchase,Philadelphia,0
791,2216.72,847,refund,Houston,0
792,2055.24,590,purchase,Los Angeles,0
793,569.9,743,purchase,New York,0
794,3169.99,654,purchase,San Jose,0
795,3862.26,300,purchase,Houston,0
796,3916.15,196,purchase,San Jose,0
797,4848.66,891,purchase,Los Angeles,0
798,3228.71,362,purchase,Houston,0
799,2520.41,88,purchase,San Diego,0
800,809.59,907,purchase,New York,0
801,528.5,921,purchase,San Jose,0
802,4063.68,458,purchase,Los Angeles,0
803,4054.92,59,refund,New York,0
804,3924.14,329,purchase,Philadelphia,0
805,3219.14,163,refund,Philadelphia,0
806,4726.09,292,refund,New York,0
807,4705.52,723,purchase,Los Angeles,0
808,1786.61,969,purchase,San Antonio,0
809,788.85,18,refund,Los Angeles,0
810,2809.79,261,purchase,San Antonio,0
811,3083.68,430,refund,San Diego,0
812,2671.76,680,refund,Los Angeles,0
813,1617.7,795,refund,Dallas,0
814,588.21,50,refund,Los Angeles,0
815,4039.38,98,refund,Los Angeles,0
816,4574.37,162,purchase,San Diego,0
817,1404.0,206,refund,Philadelphia,0
818,4539.37,82,refund,San Jose,0
819,1575.38,197,refund,Philadelphia,0
820,1007.08,285,refund,Houston,0
821,4676.69,784,refund,Phoenix,0
822,3661.94,565,refund,San Diego,0
823,325.68,141,refund,Philadelphia,0
824,3582.45,316,refund,Phoenix,0
825,1427.47,245,purchase,Los Angeles,0
826,3507.81,239,purchase,San Diego,0
827,3757.98,347,purchase,Los Angeles,0
828,1494.57,107,refund,New York,0
829,674.55,402,refund,San Antonio,0
830,2777.04,263,refund,San Antonio,0
831,4418.49,317,refund,Los Angeles,0
832,2004.83,611,refund,Philadelphia,0
833,2859.85,713,refund,San Diego,1
834,1461.71,911,purchase,Houston,0
835,605.45,767,purchase,Chicago,0
836,748.87,440,refund,Houston,0
837,1994.37,693,refund,Philadelphia,0
838,211.47,885,purchase,Phoenix,0
839,2474.43,497,refund,Los Angeles,0
840,1143.9,686,purchase,Houston,0
841,558.67,48,refund,San Diego,0
842,4613.81,298,purchase,Phoenix,0
843,2642.08,510,purchase,Dallas,0
844,2021.41,879,purchase,San Jose,0
845,3356.22,265,refund,Dallas,0
846,2739.19,500,refund,Dallas,0
847,2611.14,703,refund,San Jose,0
848,1785.32,345,purchase,Houston,0
849,162.02,261,purchase,Los Angeles,0
850,4447.64,328,refund,Phoenix,0
851,3598.93,625,refund,Chicago,0
852,646.28,720,refund,Chicago,0
853,930.11,897,purchase,Philadelphia,0
854,3294.35,171,purchase,Los Angeles,0
855,1384.42,257,refund,San Jose,0
856,635.19,188,purchase,Phoenix,0
857,2099.87,234,purchase,Philadelphia,0
858,1414.07,160,refund,Phoenix,0
859,1078.66,311,refund,New York,0
860,1616.55,420,refund,Houston,0
861,4259.38,788,purchase,Houston,0
862,2832.25,236,purchase,San Antonio,0
863,3687.72,534,refund,New York,0
864,1743.53,776,purchase,Phoenix,0
865,3158.72,509,refund,San Jose,0
866,2762.98,855,purchase,Dallas,0
867,4815.12,111,refund,San Jose,0
868,134.41,521,purchase,Chicago,0
869,2514.98,701,purchase,San Diego,0
870,4971.92,980,refund,Houston,0
871,1590.42,705,purchase,San Diego,0
872,2611.72,186,purchase,Phoenix,0
873,2160.91,771,purchase,Dallas,0
874,4596.58,693,refund,New York,0
875,3067.78,922,purchase,Phoenix,0
876,4073.32,803,refund,Chicago,0
877,2797.82,578,purchase,Chicago,0
878,426.99,822,refund,Houston,0
879,20.25,930,refund,Chicago,0
880,2753.26,556,purchase,San Antonio,1
881,2823.83,488,purchase,San Diego,0
882,565.55,125,refund,Houston,0
883,669.8,525,refund,Chicago,0
884,4883.89,420,purchase,Houston,0
885,1227.5,465,refund,San Diego,0
886,4492.8,634,purchase,New York,0
887,2955.33,984,purchase,New York,0
888,3469.71,421,purchase,San Antonio,0
889,2746.32,829,refund,Philadelphia,0
890,1960.5,379,refund,Dallas,0
891,408.83,905,refund,San Diego,0
892,4831.16,880,purchase,Philadelphia,0
893,56.21,222,refund,San Diego,0
894,2512.29,932,refund,Chicago,0
895,1913.8,654,purchase,San Antonio,0
896,2862.47,298,purchase,New York,0
897,1995.72,939,refund,San Diego,0
898,1854.21,986,purchase,Houston,0
899,3581.73,916,refund,Houston,0
900,1393.03,669,refund,San Jose,0
901,4639.33,53,purchase,Los Angeles,0
902,2805.54,197,refund,Houston,0
903,1645.15,934,purchase,New York,0
904,3958.0,700,refund,San Antonio,0
905,2020.19,827,refund,New York,0
906,4431.17,200,purchase,Los Angeles,0
907,3511.77,863,refund,San Jose,0
908,1263.4,250,refund,New York,0
909,2942.12,138,refund,Philadelphia,0
910,3481.85,743,refund,San Antonio,0
911,2246.86,99,purchase,San Jose,0
912,454.13,510,refund,Phoenix,0
913,4036.96,191,refund,Chicago,0
914,2672.46,967,refund,New York,0
915,3132.92,274,purchase,San Antonio,0
916,3380.3,10,purchase,San Jose,0
917,3129.92,174,purchase,Houston,0
918,2504.79,527,refund,Philadelphia,0
919,3663.79,835,purchase,Philadelphia,0
920,386.19,945,purchase,Chicago,0
921,1215.21,924,purchase,San Diego,0
922,1982.77,773,refund,Los Angeles,0
923,4009.08,340,refund,Los Angeles,0
924,1590.89,590,purchase,New York,0
925,882.17,124,refund,New York,0
926,4004.65,532,refund,Los Angeles,0
927,1355.36,866,purchase,Chicago,1
928,85.6,801,refund,New York,0
929,1680.93,160,refund,San Jose,0
930,4293.47,281,refund,San Jose,0
931,63.56,244,refund,New York,0
932,4501.0,966,purchase,Phoenix,0
933,2489.76,99,purchase,Philadelphia,0
934,2970.21,127,purchase,San Jose,0
935,3106.17,551,refund,San Diego,0
936,3374.58,712,purchase,Dallas,0
937,1473.32,550,purchase,Philadelphia,0
938,1222.26,457,refund,San Jose,0
939,2317.06,406,purchase,Houston,0
940,3745.85,646,purchase,Philadelphia,0
941,2316.62,459,refund,Chicago,0
942,2763.48,231,purchase,Dallas,0
943,4413.28,531,purchase,Chicago,0
944,2332.68,6,purchase,New York,0
945,1214.98,702,refund,San Antonio,0
946,1780.76,892,purchase,Dallas,0
947,79.6,99,purchase,Dallas,0
948,1154.11,922,refund,San Jose,0
949,4494.77,744,refund,San Jose,0
950,618.16,709,purchase,San Antonio,1
951,1274.46,548,refund,San Antonio,0
952,2363.65,574,purchase,Philadelphia,0
953,2104.39,218,purchase,Los Angeles,0
954,450.51,771,purchase,San Diego,0
955,4326.59,686,purchase,San Antonio,0
956,4295.89,720,refund,San Diego,0
957,4811.12,9,purchase,Dallas,0
958,3398.06,126,refund,Houston,0
959,2670.61,283,purchase,Chicago,0
960,4316.84,442,purchase,San Diego,0
961,2262.68,461,purchase,New York,0
962,1587.12,632,refund,Houston,0
963,1986.92,974,refund,San Antonio,0
964,257.96,84,refund,Dallas,0
965,4903.79,238,purchase,San Antonio,0
966,4764.4,431,refund,Houston,0
967,2275.3,159,refund,New York,0
968,918.76,688,refund,Los Angeles,0
969,4415.81,524,refund,Philadelphia,0
970,3553.45,121,purchase,Chicago,0
971,2170.73,181,refund,Houston,0
972,3657.46,8,refund,San Diego,0
973,3772.82,233,purchase,Philadelphia,0
974,725.13,353,refund,Los Angeles,0
975,4519.79,458,refund,Los Angeles,0
976,4990.79,426,refund,Houston,0
977,1274.55,586,purchase,Dallas,0
978,3565.15,516,purchase,San Diego,0
979,4875.36,205,purchase,New York,0
980,663.47,467,refund,Dallas,0
981,2163.59,627,purchase,New York,0
982,2250.63,294,purchase,San Jose,0
983,4499.4,265,refund,Philadelphia,0
984,3274.71,459,refund,New York,0
985,922.03,584,refund,Phoenix,0
986,4749.62,335,refund,Los Angeles,0
987,3.0,537,refund,Philadelphia,0
988,3897.75,245,refund,Chicago,0
989,4505.35,804,purchase,New York,0
990,1946.25,480,purchase,Houston,0
991,2447.08,450,refund,Phoenix,0
992,991.47,120,purchase,San Jose,0
993,934.81,127,purchase,San Antonio,0
994,2207.66,871,purchase,San Antonio,0
995,4117.65,623,purchase,New York,0
996,1559.54,858,purchase,Phoenix,0
997,839.53,213,refund,Phoenix,0
998,4148.41,286,purchase,San Antonio,0
999,3594.24,474,refund,Philadelphia,0
1000,1309.95,38,purchase,Chicago,0
1001,4912.98,649,refund,Chicago,0
1002,408.37,672,purchase,Philadelphia,0
1003,1248.15,953,purchase,Chicago,0
1004,900.62,436,purchase,Houston,0
1005,4052.68,208,purchase,San Diego,0
1006,1116.55,344,refund,San Jose,0
1007,4794.49,221,refund,Los Angeles,0
1008,1195.56,949,purchase,Chicago,0
1009,77.35,799,purchase,Philadelphia,0
1010,4481.07,482,purchase,Chicago,0
1011,319.27,430,purchase,New York,0
1012,58.8,983,purchase,Chicago,0
1013,1544.81,780,refund,Dallas,0
1014,3864.87,927,purchase,Chicago,0
1015,2782.84,864,refund,San Diego,0
1016,2027.05,731,refund,Los Angeles,0
1017,2820.18,335,purchase,New York,0
1018,2743.13,842,refund,Los Angeles,0
1019,327.95,685,refund,Dallas,0
1020,4001.24,713,refund,San Jose,0
1021,1760.36,664,purchase,Philadelphia,0
1022,3147.45,253,purchase,Dallas,0
1023,1138.03,314,purchase,Phoenix,0
1024,1593.69,75,refund,San Jose,0
1025,3320.84,821,refund,San Diego,0
1026,4488.94,273,refund,Houston,0
1027,429.91,797,purchase,Chicago,0
1028,1296.33,482,refund,San Antonio,0
1029,1132.35,546,purchase,Phoenix,0
1030,1341.09,33,refund,San Antonio,0
1031,2948.34,305,purchase,Houston,0
1032,4164.22,693,refund,Dallas,0
1033,189.85,555,refund,San Antonio,0
1034,751.25,580,purchase,New York,0
1035,2450.73,99,purchase,Philadelphia,0
1036,4283.46,458,refund,Los Angeles,0
1037,4775.32,97,refund,Houston,0
1038,4175.17,687,refund,San Diego,0
1039,2421.8,136,purchase,Phoenix,0
1040,2440.59,580,refund,Phoenix,0
1041,4962.64,668,purchase,Houston,0
1042,4610.42,299,purchase,San Antonio,0
1043,4079.57,75,purchase,New York,0
1044,782.63,422,refund,San Diego,0
1045,2374.86,110,purchase,Phoenix,0
1046,3059.59,169,refund,New York,0
1047,4389.74,859,purchase,San Jose,0
1048,3688.69,121,refund,Los Angeles,0
1049,365.58,258,purchase,New York,0
1050,2723.12,215,purchase,Houston,0
1051,2947.37,499,refund,Philadelphia,0
1052,32.1,668,purchase,Phoenix,0
1053,1695.05,824,refund,Dallas,0
1054,1224.33,382,purchase,Philadelphia,0
1055,2964.9,404,refund,Phoenix,0
1056,2463.41,428,refund,Phoenix,0
1057,683.4,150,refund,New York,0
1058,4687.51,267,purchase,New York,0
1059,107.22,17,refund,San Diego,0
1060,2984.82,827,refund,Phoenix,0
1061,4138.15,973,refund,San Jose,0
1062,4767.87,58,purchase,Houston,0
1063,1562.8,893,purchase,San Diego,0
1064,2539.44,165,refund,San Diego,0
1065,4254.95,810,refund,Dallas,0
1066,2775.89,85,refund,San Diego,0
1067,2276.84,721,purchase,Philadelphia,0
1068,4186.02,934,purchase,Philadelphia,0
1069,4311.49,226,refund,Phoenix,0
1070,2795.0,845,refund,New York,0
1071,2494.42,513,refund,New York,0
1072,997.97,933,purchase,San Jose,0
1073,494.21,798,refund,Phoenix,0
1074,4669.02,873,purchase,Houston,0
1075,828.78,775,refund,Philadelphia,0
1076,1784.42,494,refund,Philadelphia,0
1077,3481.46,213,refund,New York,0
1078,4557.32,255,purchase,Philadelphia,0
1079,762.86,239,refund,New York,0
1080,632.36,918,refund,New York,0
1081,1797.26,214,refund,Los Angeles,0
1082,171.31,826,purchase,Philadelphia,0
1083,1993.97,467,purchase,San Jose,0
1084,221.05,661,refund,Dallas,0
1085,3583.72,835,purchase,Los Angeles,0
1086,1943.31,176,refund,Houston,0
1087,2466.43,190,refund,New York,0
1088,3390.95,831,refund,San Jose,0
1089,3182.43,613,refund,Chicago,0
1090,983.46,362,purchase,Houston,0
1091,4048.29,174,refund,Los Angeles,0
1092,685.08,893,purchase,Philadelphia,0
1093,4445.21,158,purchase,Houston,0
1094,4766.66,111,purchase,New York,0
1095,4195.45,962,refund,Houston,0
1096,4753.25,61,purchase,San Jose,0
1097,4169.04,864,refund,San Antonio,0
1098,1604.96,287,purchase,San Jose,0
1099,3594.66,520,refund,Dallas,0
1100,3186.37,388,purchase,Houston,0
1101,3707.43,907,purchase,Philadelphia,0
1102,1434.78,112,purchase,San Antonio,0
1103,3186.82,111,refund,San Jose,0
1104,764.13,500,purchase,San Jose,0
1105,3483.69,669,purchase,San Jose,0
1106,4243.46,811,purchase,San Jose,0
1107,3409.61,660,refund,Philadelphia,0
1108,1094.62,763,refund,Dallas,0
1109,884.09,63,refund,Los Angeles,0
1110,1753.48,704,refund,San Diego,0
1111,2339.46,102,purchase,San Jose,0
1112,3706.52,293,purchase,Philadelphia,0
1113,2873.99,474,purchase,San Jose,0
1114,1216.05,667,purchase,Phoenix,0
1115,3243.12,938,refund,Phoenix,0
1116,3264.98,597,purchase,San Antonio,0
1117,982.81,602,purchase,San Jose,0
1118,4159.5,374,purchase,Chicago,0
1119,3312.7,570,refund,New York,0
1120,1210.24,319,refund,Houston,0
1121,4271.87,706,refund,San Diego,0
1122,2078.79,193,purchase,Philadelphia,0
1123,319.71,714,refund,Houston,0
1124,2979.1,151,purchase,San Antonio,0
1125,3509.58,656,purchase,Chicago,0
1126,4437.56,35,purchase,San Diego,0
1127,3425.48,813,purchase,New York,0
1128,1339.88,350,purchase,New York,0
1129,3282.34,795,refund,Dallas,0
1130,4590.43,982,refund,San Antonio,0
1131,4208.96,146,purchase,San Diego,0
1132,3392.71,702,purchase,Phoenix,0
1133,635.26,717,purchase,Los Angeles,0
1134,1135.13,135,refund,San Diego,0
1135,3034.89,389,refund,San Jose,0
1136,4870.97,983,refund,Dallas,0
1137,1463.31,284,purchase,Phoenix,0
1138,1165.07,283,purchase,San Jose,0
1139,1827.59,595,purchase,New York,0
1140,3488.55,797,refund,Dallas,0
1141,3348.49,320,purchase,Los Angeles,0
1142,1662.72,654,purchase,San Diego,0
1143,2082.73,812,purchase,Chicago,0
1144,2626.95,55,refund,Los Angeles,0
1145,1358.76,176,refund,New York,0
1146,1634.9,767,refund,San Antonio,0
1147,3857.95,173,purchase,New York,0
1148,2296.45,567,purchase,Chicago,0
1149,4920.77,94,purchase,Phoenix,0
1150,2879.22,607,purchase,San Jose,0
1151,1457.11,336,purchase,Phoenix,0
1152,1455.67,365,purchase,San Diego,0
1153,1570.56,260,refund,Phoenix,0
1154,4832.12,632,purchase,Los Angeles,0
1155,1658.51,361,purchase,New York,0
1156,4408.05,593,purchase,New York,0
1157,350.97,738,purchase,Philadelphia,0
1158,2179.9,651,refund,Houston,0
1159,3352.47,481,refund,Chicago,0
1160,1121.67,575,refund,San Antonio,0
1161,3181.06,330,refund,Dallas,0
1162,46.56,414,refund,New York,0
1163,3878.63,461,refund,Philadelphia,0
1164,494.44,777,refund,Houston,0
1165,4036.15,544,refund,Los Angeles,0
1166,4616.71,160,purchase,Chicago,0
1167,123.06,379,refund,Philadelphia,0
1168,389.02,911,refund,Philadelphia,0
1169,386.68,701,purchase,Houston,0
1170,2946.6,407,refund,New York,0
1171,3821.15,326,refund,New York,0
1172,3469.31,749,purchase,Dallas,0
1173,2573.44,155,refund,Philadelphia,0
1174,1564.85,361,purchase,Dallas,0
1175,3315.6,354,purchase,Houston,0
1176,1651.63,960,purchase,Chicago,0
1177,3903.82,133,refund,Chicago,0
1178,1857.31,241,refund,Houston,0
1179,236.73,303,purchase,Philadelphia,0
1180,812.89,737,refund,Philadelphia,0
1181,3126.51,430,refund,San Antonio,0
1182,2728.67,757,purchase,New York,0
1183,949.72,968,refund,San Diego,0
1184,998.8,522,purchase,Los Angeles,0
1185,3612.94,401,purchase,San Diego,0
1186,4183.77,542,purchase,Phoenix,0
1187,4414.42,181,refund,Phoenix,0
1188,178.03,646,purchase,San Jose,0
1189,3342.37,853,refund,New York,0
1190,1076.3,57,purchase,San Jose,0
1191,3654.6,213,purchase,Dallas,0
1192,4365.62,995,purchase,Dallas,0
1193,1769.47,413,purchase,San Diego,0
1194,1746.29,353,refund,Phoenix,0
1195,1652.05,646,purchase,San Antonio,0
1196,3030.25,531,purchase,Chicago,0
1197,3488.4,999,purchase,Houston,0
1198,3128.13,257,purchase,San Diego,0
1199,4038.72,365,refund,Los Angeles,0
1200,3537.42,412,refund,Houston,0
1201,4927.71,754,purchase,Phoenix,0
1202,2817.79,361,purchase,Philadelphia,0
1203,4893.29,383,refund,Dallas,0
1204,424.35,285,purchase,Chicago,0
1205,24.74,127,purchase,San Antonio,0
1206,1814.87,314,purchase,New York,0
1207,2239.73,9,purchase,New York,0
1208,3719.32,729,refund,San Diego,0
1209,4328.5,373,purchase,Houston,0
1210,2825.92,917,refund,Los Angeles,0
1211,1482.32,773,purchase,Chicago,0
1212,2609.08,843,refund,Los Angeles,0
1213,3172.4,398,purchase,Phoenix,0
1214,1369.15,442,purchase,San Diego,0
1215,1641.8,226,refund,Phoenix,0
1216,1365.5,687,purchase,New York,0
1217,1608.24,214,purchase,Houston,0
1218,1550.42,973,refund,Dallas,0
1219,4972.75,515,purchase,Philadelphia,0
1220,4591.04,977,purchase,Dallas,0
1221,3183.77,871,purchase,Los Angeles,0
1222,3967.62,859,purchase,San Antonio,0
1223,3405.17,918,purchase,Los Angeles,0
1224,1142.29,296,refund,Los Angeles,0
1225,1077.04,727,refund,Philadelphia,0
1226,2645.12,797,refund,San Diego,0
1227,1531.39,659,refund,Houston,0
1228,3568.42,845,refund,San Antonio,0
1229,208.57,341,purchase,New York,0
1230,778.67,43,purchase,San Antonio,0
1231,4640.75,800,purchase,Chicago,0
1232,1909.61,868,refund,Philadelphia,0
1233,4780.21,357,purchase,Phoenix,0
1234,365.67,779,refund,Chicago,0
1235,2681.51,113,refund,San Diego,0
1236,2029.08,425,purchase,San Diego,0
1237,770.66,189,purchase,Dallas,0
1238,2103.61,504,refund,New York,0
1239,1383.39,243,refund,Dallas,0
1240,4007.62,788,refund,San Jose,0
1241,1368.98,511,purchase,San Jose,0
1242,313.54,686,purchase,New York,0
1243,3072.54,351,purchase,Houston,0
1244,2461.31,925,purchase,San Diego,0
1245,1904.93,661,refund,Chicago,0
1246,1634.29,774,purchase,Chicago,0
1247,4329.47,743,purchase,San Diego,0
1248,2177.5,948,refund,Phoenix,0
1249,4632.01,602,refund,Dallas,0
1250,360.43,283,purchase,Houston,0
1251,2776.05,778,refund,Dallas,1
1252,158.1,611,refund,New York,0
1253,3265.92,335,refund,San Diego,0
1254,3678.42,446,refund,San Diego,0
1255,2309.5,831,refund,Los Angeles,0
1256,2108.13,177,purchase,San Jose,0
1257,1381.81,715,purchase,Dallas,0
1258,2160.08,878,refund,Chicago,0
1259,116.24,604,refund,New York,0
1260,2781.79,266,purchase,Chicago,0
1261,24.45,458,refund,New York,0
1262,934.07,335,refund,San Antonio,0
1263,4826.77,982,refund,Phoenix,0
1264,4158.77,152,purchase,New York,0
1265,1172.51,349,refund,Chicago,0
1266,312.9,631,purchase,San Jose,0
1267,2763.57,551,purchase,San Diego,0
1268,3746.38,174,refund,New York,0
1269,4170.85,508,refund,Los Angeles,0
1270,670.38,16,refund,Philadelphia,0
1271,2558.68,311,refund,Houston,0
1272,2731.06,387,refund,Philadelphia,0
1273,1886.66,965,purchase,San Jose,0
